,GeoFips,GeoName,LineCode,Description,2022,percentage_of_msa_gdp,ratio_to_USA,big_economy
11327,42700,"Sebring-Avon Park, FL (Metropolitan Statistical Area)",70.0,      Health care and social assistance,491349,0.1528482846645279,2.0676927832161067,False
11329,42700,"Sebring-Avon Park, FL (Metropolitan Statistical Area)",76.0,"      Arts, entertainment, and recreation",22725,0.0070692669955599715,0.6455292588809806,False
11330,42700,"Sebring-Avon Park, FL (Metropolitan Statistical Area)",79.0,      Accommodation and food services,131329,0.040853675038939295,1.2904898492559895,False
11331,42700,"Sebring-Avon Park, FL (Metropolitan Statistical Area)",82.0,    Other services (except government and government enterprises),101277,0.03150513326773717,1.4824084676660578,False
11332,42700,"Sebring-Avon Park, FL (Metropolitan Statistical Area)",83.0,Government and government enterprises,380966,0.11851046733687569,1.1067222138876143,False
11342,43100,"Sheboygan, WI (Metropolitan Statistical Area)",3.0,"    Agriculture, forestry, fishing and hunting",57170,0.007069312900376972,1.317240129614035,False
11343,43100,"Sheboygan, WI (Metropolitan Statistical Area)",6.0,"    Mining, quarrying, and oil and gas extraction",250,3.091355999815013e-05,0.0037061101179169838,False
11344,43100,"Sheboygan, WI (Metropolitan Statistical Area)",10.0,    Utilities,199378,0.02465393506124471,1.7241676976941676,False
11345,43100,"Sheboygan, WI (Metropolitan Statistical Area)",11.0,    Construction,272142,0.0336515121800663,0.7827010291451463,False
11346,43100,"Sheboygan, WI (Metropolitan Statistical Area)",12.0,    Manufacturing,2842730,0.3515156176541653,3.581673191106861,False
11349,43100,"Sheboygan, WI (Metropolitan Statistical Area)",34.0,    Wholesale trade,387213,0.04788052923025483,0.7657830943018106,False
11350,43100,"Sheboygan, WI (Metropolitan Statistical Area)",35.0,    Retail trade,553297,0.06841752002518589,1.0886308817936936,False
11351,43100,"Sheboygan, WI (Metropolitan Statistical Area)",36.0,    Transportation and warehousing,206977,0.02559358363094848,0.7154340595131538,False
11352,43100,"Sheboygan, WI (Metropolitan Statistical Area)",45.0,    Information,43098,0.005329250435201098,0.09062697246576183,False
11354,43100,"Sheboygan, WI (Metropolitan Statistical Area)",51.0,      Finance and insurance,752776,0.09308394416466986,1.1617731605553663,False
11355,43100,"Sheboygan, WI (Metropolitan Statistical Area)",56.0,      Real estate and rental and leasing,726474,0.08983159034438448,0.6629794537686137,False
11357,43100,"Sheboygan, WI (Metropolitan Statistical Area)",60.0,"      Professional, scientific, and technical services",153666,0.019001452442702953,0.22448133085554203,False
11358,43100,"Sheboygan, WI (Metropolitan Statistical Area)",64.0,      Management of companies and enterprises,97892,0.01210476086135565,0.5992028778691203,False
11359,43100,"Sheboygan, WI (Metropolitan Statistical Area)",65.0,      Administrative and support and waste management and remediation services,117555,0.014536174182330155,0.4339666526912001,False
11361,43100,"Sheboygan, WI (Metropolitan Statistical Area)",69.0,      Educational services,44795,0.00553909168046854,0.4586250520569746,False
11362,43100,"Sheboygan, WI (Metropolitan Statistical Area)",70.0,      Health care and social assistance,733263,0.09067107897969424,1.2265753329467401,False
11364,43100,"Sheboygan, WI (Metropolitan Statistical Area)",76.0,"      Arts, entertainment, and recreation",49360,0.006103573286034762,0.5573470548409627,False
11365,43100,"Sheboygan, WI (Metropolitan Statistical Area)",79.0,      Accommodation and food services,174102,0.021528450491191738,0.6800427820168607,False
11366,43100,"Sheboygan, WI (Metropolitan Statistical Area)",82.0,    Other services (except government and government enterprises),139510,0.0172510030213677,0.8117100390366001,False
11367,43100,"Sheboygan, WI (Metropolitan Statistical Area)",83.0,Government and government enterprises,535418,0.0662067058683582,0.6182781465585871,False
11377,43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",3.0,"    Agriculture, forestry, fishing and hunting",10677,0.0016865172447454492,0.31425235031629967,False
11378,43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",6.0,"    Mining, quarrying, and oil and gas extraction",109736,0.017333675786212102,2.0780690161798723,False
11379,43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",10.0,    Utilities,239182,0.03778070315938054,2.6421854288881685,False
11380,43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",11.0,    Construction,473938,0.07486228434393263,1.7412230002211215,False
11381,43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",12.0,    Manufacturing,1041965,0.1645866761188716,1.6770113641104816,False
11384,43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",34.0,    Wholesale trade,204348,0.03227839523548216,0.5162484579829026,False
11385,43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",35.0,    Retail trade,590552,0.09328239504719626,1.484270343892533,False
11386,43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",36.0,    Transportation and warehousing,131118,0.020711133098860524,0.5789517499267806,False
11387,43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",45.0,    Information,138978,0.02195268274236518,0.373318011347474,False
11389,43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",51.0,      Finance and insurance,249345,0.03938603000759146,0.4915738473941395,False
11390,43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",56.0,      Real estate and rental and leasing,893434,0.14112502088994153,1.0415377141160276,False
11392,43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",60.0,"      Professional, scientific, and technical services",155543,0.02456925651394974,0.2902588324241848,False
11393,43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",64.0,      Management of companies and enterprises,28382,0.0044831631020291595,0.22192294944616317,False
11394,43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",65.0,      Administrative and support and waste management and remediation services,182515,0.02882969887840364,0.8606891857118992,False
11396,43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",69.0,      Educational services,56571,0.008935840315865393,0.7398686402839825,False
11397,43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",70.0,      Health care and social assistance,728851,0.11512782432799151,1.557419973883454,False
11399,43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",76.0,"      Arts, entertainment, and recreation",36910,0.005830228669434722,0.532386624306403,False
11400,43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",79.0,      Accommodation and food services,266829,0.04214776715352472,1.3313677564768933,False
11401,43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",82.0,    Other services (except government and government enterprises),135535,0.02140883345195977,1.007348095382838,False
11402,43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",83.0,Government and government enterprises,656389,0.10368187391226193,0.9682438658352192,False
11412,43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",3.0,"    Agriculture, forestry, fishing and hunting",38413,0.001565346800540025,0.29167440336730666,False
11413,43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",6.0,"    Mining, quarrying, and oil and gas extraction",5383190,0.219367381959208,26.29912808064261,False
11414,43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",10.0,    Utilities,325323,0.013257056652489588,0.9271294334937749,False
11415,43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",11.0,    Construction,786753,0.03206053396936626,0.7456964429559986,False
11416,43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",12.0,    Manufacturing,2413201,0.09833901190768721,1.0019987303557807,False
11419,43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",34.0,    Wholesale trade,1819860,0.07416010278891963,1.1860886648586646,False
11420,43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",35.0,    Retail trade,2153422,0.08775290234848883,1.3962873753451532,False
11421,43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",36.0,    Transportation and warehousing,762735,0.031081789808395488,0.8688494499326536,False
11422,43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",45.0,    Information,455942,0.01857983888089501,0.31596085925236206,False
11424,43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",51.0,      Finance and insurance,892990,0.0363897388752307,0.4541773806884668,False
11425,43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",56.0,      Real estate and rental and leasing,2558844,0.10427402880485875,0.7695682375684387,False
11427,43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",60.0,"      Professional, scientific, and technical services",852810,0.034752386040364944,0.4105613448377505,False
11428,43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",64.0,      Management of companies and enterprises,118886,0.004844657270429318,0.23981742489423252,False
11429,43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",65.0,      Administrative and support and waste management and remediation services,594492,0.02422581287966679,0.7232435985042035,False
11431,43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",69.0,      Educational services,0,0.0,0.0,False
11432,43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",70.0,      Health care and social assistance,0,0.0,0.0,False
11434,43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",76.0,"      Arts, entertainment, and recreation",251582,0.010252078170761476,0.9361672755772478,False
11435,43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",79.0,      Accommodation and food services,913558,0.03722789400483545,1.175958326310352,False
11436,43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",82.0,    Other services (except government and government enterprises),512216,0.020873029359472297,0.9821369490923717,False
11437,43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",83.0,Government and government enterprises,3705393,0.15099640947839024,1.4100955328441822,False
11447,43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",3.0,"    Agriculture, forestry, fishing and hunting",70075,0.01452461048342132,2.7064016072559234,False
11448,43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",6.0,"    Mining, quarrying, and oil and gas extraction",0,0.0,0.0,False
11449,43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",10.0,    Utilities,0,0.0,0.0,False
11450,43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",11.0,    Construction,172770,0.035810445283206586,0.8329156867403671,False
11451,43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",12.0,    Manufacturing,111677,0.023147555118901788,0.23585574422643726,False
11454,43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",34.0,    Wholesale trade,113592,0.023544481684378088,0.37656154449108625,False
11455,43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",35.0,    Retail trade,398285,0.08255347108654243,1.313556205939499,False
11456,43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",36.0,    Transportation and warehousing,136870,0.028369367632763126,0.7930273518549313,False
11457,43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",45.0,    Information,62061,0.012863529806801435,0.21875173174696372,False
11459,43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",51.0,      Finance and insurance,574600,0.11909869687868556,1.486461180093537,False
11460,43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",56.0,      Real estate and rental and leasing,0,0.0,0.0,False
11462,43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",60.0,"      Professional, scientific, and technical services",308506,0.0639447660620532,0.7554373135495998,False
11463,43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",64.0,      Management of companies and enterprises,34069,0.007061561963035048,0.3495573600309719,False
11464,43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",65.0,      Administrative and support and waste management and remediation services,136837,0.02836252764495074,0.8467421365177848,False
11466,43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",69.0,      Educational services,86068,0.017839517304132805,1.4770742252071078,False
11467,43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",70.0,      Health care and social assistance,332609,0.06894065170574787,0.9326116306444343,False
11469,43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",76.0,"      Arts, entertainment, and recreation",12826,0.0026584752630804402,0.24275834643218178,False
11470,43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",79.0,      Accommodation and food services,184682,0.038279473611119746,1.209175724899366,False
11471,43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",82.0,    Other services (except government and government enterprises),88408,0.01832453462173831,0.8622228339253675,False
11472,43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",83.0,Government and government enterprises,2000635,0.4146763338494415,3.872497683602099,False
11482,43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",3.0,"    Agriculture, forestry, fishing and hunting",509501,0.08381096166268778,15.616674995069001,False
11483,43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",6.0,"    Mining, quarrying, and oil and gas extraction",0,0.0,0.0,False
11484,43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",10.0,    Utilities,0,0.0,0.0,False
11485,43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",11.0,    Construction,514224,0.08458787706017055,1.9674307078365645,False
11486,43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",12.0,    Manufacturing,0,0.0,0.0,False
11489,43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",34.0,    Wholesale trade,774594,0.12741774410285353,2.037871258247998,False
11490,43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",35.0,    Retail trade,870154,0.14313699783638192,2.277535872603402,False
11491,43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",36.0,    Transportation and warehousing,0,0.0,0.0,False
11492,43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",45.0,    Information,0,0.0,0.0,False
11494,43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",51.0,      Finance and insurance,0,0.0,0.0,False
11495,43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",56.0,      Real estate and rental and leasing,815249,0.13410533577862369,0.9897306940812308,False
11497,43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",60.0,"      Professional, scientific, and technical services",0,0.0,0.0,False
11498,43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",64.0,      Management of companies and enterprises,0,0.0,0.0,False
11499,43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",65.0,      Administrative and support and waste management and remediation services,303670,0.049952551080583545,1.4912962044839835,False
11501,43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",69.0,      Educational services,0,0.0,0.0,False
11502,43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",70.0,      Health care and social assistance,1068255,0.1757238530463621,2.377147663648024,False
11504,43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",76.0,"      Arts, entertainment, and recreation",64698,0.010642573022727284,0.9718252656552359,False
11505,43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",79.0,      Accommodation and food services,297813,0.04898909702954466,1.5474723480956525,False
11506,43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",82.0,    Other services (except government and government enterprises),0,0.0,0.0,False
11507,43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",83.0,Government and government enterprises,861011,0.14163300938006493,1.3226544559570468,False
11517,43620,"Sioux Falls, SD (Metropolitan Statistical Area)",3.0,"    Agriculture, forestry, fishing and hunting",867593,0.05244352785066361,9.77191424356696,False
11518,43620,"Sioux Falls, SD (Metropolitan Statistical Area)",6.0,"    Mining, quarrying, and oil and gas extraction",0,0.0,0.0,False
11519,43620,"Sioux Falls, SD (Metropolitan Statistical Area)",10.0,    Utilities,0,0.0,0.0,False
11520,43620,"Sioux Falls, SD (Metropolitan Statistical Area)",11.0,    Construction,1284658,0.07765392021555939,1.806153701047549,False
11521,43620,"Sioux Falls, SD (Metropolitan Statistical Area)",12.0,    Manufacturing,0,0.0,0.0,False
11524,43620,"Sioux Falls, SD (Metropolitan Statistical Area)",34.0,    Wholesale trade,1656925,0.1001564009667676,1.6018636360017517,False
11525,43620,"Sioux Falls, SD (Metropolitan Statistical Area)",35.0,    Retail trade,1481610,0.08955910812883658,1.425026964132309,False
11526,43620,"Sioux Falls, SD (Metropolitan Statistical Area)",36.0,    Transportation and warehousing,686869,0.041519276355684594,1.1606152877816083,False
11527,43620,"Sioux Falls, SD (Metropolitan Statistical Area)",45.0,    Information,815146,0.049273255954528264,0.837920091199648,False
11529,43620,"Sioux Falls, SD (Metropolitan Statistical Area)",51.0,      Finance and insurance,0,0.0,0.0,False
11530,43620,"Sioux Falls, SD (Metropolitan Statistical Area)",56.0,      Real estate and rental and leasing,2334961,0.14114174760943596,1.041661161461346,False
11532,43620,"Sioux Falls, SD (Metropolitan Statistical Area)",60.0,"      Professional, scientific, and technical services",1173508,0.0709352190266364,0.8380218522581304,False
11533,43620,"Sioux Falls, SD (Metropolitan Statistical Area)",64.0,      Management of companies and enterprises,458861,0.027736841621685923,1.3730131072455467,False
11534,43620,"Sioux Falls, SD (Metropolitan Statistical Area)",65.0,      Administrative and support and waste management and remediation services,528741,0.031960888756926036,0.9541685272139221,False
11536,43620,"Sioux Falls, SD (Metropolitan Statistical Area)",69.0,      Educational services,213388,0.012898697339648208,1.0679848033067625,False
11537,43620,"Sioux Falls, SD (Metropolitan Statistical Area)",70.0,      Health care and social assistance,3074762,0.18586061273104112,2.5142751747039003,False
11539,43620,"Sioux Falls, SD (Metropolitan Statistical Area)",76.0,"      Arts, entertainment, and recreation",0,0.0,0.0,False
11540,43620,"Sioux Falls, SD (Metropolitan Statistical Area)",79.0,      Accommodation and food services,0,0.0,0.0,False
11541,43620,"Sioux Falls, SD (Metropolitan Statistical Area)",82.0,    Other services (except government and government enterprises),522353,0.031574752335919824,1.485684248006612,False
11542,43620,"Sioux Falls, SD (Metropolitan Statistical Area)",83.0,Government and government enterprises,1444001,0.0872857511066665,0.8151269830960733,False
11552,43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",3.0,"    Agriculture, forestry, fishing and hunting",104287,0.006427639608416118,1.197675778426905,False
11553,43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",6.0,"    Mining, quarrying, and oil and gas extraction",4620,0.00028474972902550136,0.03413757108138565,False
11554,43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",10.0,    Utilities,628154,0.03871573188014822,2.7075764633319226,False
11555,43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",11.0,    Construction,725454,0.04471273374901863,1.0399741483825602,False
11556,43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",12.0,    Manufacturing,3629346,0.2236916212207332,2.279245195841548,False
11559,43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",34.0,    Wholesale trade,1473186,0.0907985528796888,1.4521977492763107,False
11560,43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",35.0,    Retail trade,1308259,0.08063341899246178,1.2830051423595943,False
11561,43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",36.0,    Transportation and warehousing,0,0.0,0.0,False
11562,43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",45.0,    Information,317738,0.019583508528377654,0.33302883956462487,False
11564,43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",51.0,      Finance and insurance,939973,0.05793442793101463,0.7230748981082421,False
11565,43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",56.0,      Real estate and rental and leasing,0,0.0,0.0,False
11567,43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",60.0,"      Professional, scientific, and technical services",1341733,0.08269656021094654,0.9769692053439701,False
11568,43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",64.0,      Management of companies and enterprises,0,0.0,0.0,False
11569,43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",65.0,      Administrative and support and waste management and remediation services,0,0.0,0.0,False
11571,43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",69.0,      Educational services,1196597,0.07375122759799305,6.106445342954538,False
11572,43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",70.0,      Health care and social assistance,2000612,0.12330600105739531,1.6680522720500195,False
11574,43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",76.0,"      Arts, entertainment, and recreation",154940,0.009549593726236186,0.8720199936688627,False
11575,43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",79.0,      Accommodation and food services,553521,0.03411579107357674,1.0776529170956062,False
11576,43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",82.0,    Other services (except government and government enterprises),491492,0.030292686973636736,1.4253593310161463,False
11577,43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",83.0,Government and government enterprises,1354862,0.08350575484133092,0.7798270983747733,False
11587,43900,"Spartanburg, SC (Metropolitan Statistical Area)",3.0,"    Agriculture, forestry, fishing and hunting",7450,0.0003823473954033529,0.07124360454491191,False
11588,43900,"Spartanburg, SC (Metropolitan Statistical Area)",6.0,"    Mining, quarrying, and oil and gas extraction",34232,0.001756847790529876,0.21062185566827285,False
11589,43900,"Spartanburg, SC (Metropolitan Statistical Area)",10.0,    Utilities,42271,0.0021694237249792123,0.15171818616089386,False
11590,43900,"Spartanburg, SC (Metropolitan Statistical Area)",11.0,    Construction,1113798,0.057162116014156196,1.329534518181232,False
11591,43900,"Spartanburg, SC (Metropolitan Statistical Area)",12.0,    Manufacturing,4329324,0.22218869198083563,2.263931505364308,False
11594,43900,"Spartanburg, SC (Metropolitan Statistical Area)",34.0,    Wholesale trade,1857984,0.09535507961088634,1.5250731162695506,False
11595,43900,"Spartanburg, SC (Metropolitan Statistical Area)",35.0,    Retail trade,1374674,0.07055074139982667,1.1225738055547634,False
11596,43900,"Spartanburg, SC (Metropolitan Statistical Area)",36.0,    Transportation and warehousing,1221558,0.06269255297102402,1.7524856354647569,False
11597,43900,"Spartanburg, SC (Metropolitan Statistical Area)",45.0,    Information,232988,0.011957363081910925,0.2033418447798216,False
11599,43900,"Spartanburg, SC (Metropolitan Statistical Area)",51.0,      Finance and insurance,584025,0.029973213100730627,0.37409324270180744,False
11600,43900,"Spartanburg, SC (Metropolitan Statistical Area)",56.0,      Real estate and rental and leasing,2086106,0.10706271082353112,0.790149403663639,False
11602,43900,"Spartanburg, SC (Metropolitan Statistical Area)",60.0,"      Professional, scientific, and technical services",673075,0.03454341921625661,0.40809263088433323,False
11603,43900,"Spartanburg, SC (Metropolitan Statistical Area)",64.0,      Management of companies and enterprises,353746,0.01815488076971201,0.8986924177338826,False
11604,43900,"Spartanburg, SC (Metropolitan Statistical Area)",65.0,      Administrative and support and waste management and remediation services,582389,0.02988925063913601,0.8923213143029991,False
11606,43900,"Spartanburg, SC (Metropolitan Statistical Area)",69.0,      Educational services,189525,0.009726763773667175,0.805355426373203,False
11607,43900,"Spartanburg, SC (Metropolitan Statistical Area)",70.0,      Health care and social assistance,830613,0.042628552635995326,0.5766682356812285,False
11609,43900,"Spartanburg, SC (Metropolitan Statistical Area)",76.0,"      Arts, entertainment, and recreation",63353,0.0032513898712736395,0.2969002720161291,False
11610,43900,"Spartanburg, SC (Metropolitan Statistical Area)",79.0,      Accommodation and food services,774079,0.039727126105561346,1.2549043122919654,False
11611,43900,"Spartanburg, SC (Metropolitan Statistical Area)",82.0,    Other services (except government and government enterprises),465282,0.02387910883598159,1.1235817616752766,False
11612,43900,"Spartanburg, SC (Metropolitan Statistical Area)",83.0,Government and government enterprises,2668426,0.13694842025860232,1.2789069376140345,False
11622,44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",3.0,"    Agriculture, forestry, fishing and hunting",268118,0.010768794089698554,2.0065723391229375,False
11623,44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",6.0,"    Mining, quarrying, and oil and gas extraction",51389,0.002064007487283655,0.24744607326157536,False
11624,44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",10.0,    Utilities,0,0.0,0.0,False
11625,44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",11.0,    Construction,1973938,0.07928200220735417,1.8440212846405768,False
11626,44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",12.0,    Manufacturing,2240444,0.0899860513113651,0.9168885004494299,False
11629,44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",34.0,    Wholesale trade,0,0.0,0.0,False
11630,44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",35.0,    Retail trade,2640588,0.10605758825490615,1.6875438598234582,False
11631,44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",36.0,    Transportation and warehousing,1272749,0.05111917852911683,1.4289675858381679,False
11632,44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",45.0,    Information,747431,0.030020105085288868,0.5105091738630385,False
11634,44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",51.0,      Finance and insurance,2323345,0.09331571884144552,1.1646659215056114,False
11635,44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",56.0,      Real estate and rental and leasing,0,0.0,0.0,False
11637,44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",60.0,"      Professional, scientific, and technical services",0,0.0,0.0,False
11638,44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",64.0,      Management of companies and enterprises,0,0.0,0.0,False
11639,44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",65.0,      Administrative and support and waste management and remediation services,1145378,0.04600340087898146,1.3733972668083954,False
11641,44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",69.0,      Educational services,370889,0.014896527913583599,1.2334009407942415,False
11642,44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",70.0,      Health care and social assistance,4059077,0.16303032398880843,2.2054328257389613,False
11644,44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",76.0,"      Arts, entertainment, and recreation",246339,0.00989405398840157,0.90347434075877,False
11645,44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",79.0,      Accommodation and food services,1365090,0.05482799783642501,1.731912113059508,False
11646,44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",82.0,    Other services (except government and government enterprises),853831,0.03429359545573742,1.6136137517107139,False
11647,44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",83.0,Government and government enterprises,5339075,0.21444065413160365,2.0025761506231965,False
11657,44100,"Springfield, IL (Metropolitan Statistical Area)",3.0,"    Agriculture, forestry, fishing and hunting",471239,0.04042604079432312,7.532670284386032,False
11658,44100,"Springfield, IL (Metropolitan Statistical Area)",6.0,"    Mining, quarrying, and oil and gas extraction",50960,0.0043716904561776635,0.5241054809931525,False
11659,44100,"Springfield, IL (Metropolitan Statistical Area)",10.0,    Utilities,218696,0.018761209105263545,1.3120611629999144,False
11660,44100,"Springfield, IL (Metropolitan Statistical Area)",11.0,    Construction,535032,0.04589863202805431,1.0675569743339155,False
11661,44100,"Springfield, IL (Metropolitan Statistical Area)",12.0,    Manufacturing,382170,0.03278510482020051,0.3340549469345862,False
11664,44100,"Springfield, IL (Metropolitan Statistical Area)",34.0,    Wholesale trade,1043031,0.08947819207608801,1.431080397441834,False
11665,44100,"Springfield, IL (Metropolitan Statistical Area)",35.0,    Retail trade,1048293,0.08992960171463601,1.4309221026707897,False
11666,44100,"Springfield, IL (Metropolitan Statistical Area)",36.0,    Transportation and warehousing,0,0.0,0.0,False
11667,44100,"Springfield, IL (Metropolitan Statistical Area)",45.0,    Information,0,0.0,0.0,False
11669,44100,"Springfield, IL (Metropolitan Statistical Area)",51.0,      Finance and insurance,0,0.0,0.0,False
11670,44100,"Springfield, IL (Metropolitan Statistical Area)",56.0,      Real estate and rental and leasing,1403282,0.12038293812256484,0.8884559902990518,False
11672,44100,"Springfield, IL (Metropolitan Statistical Area)",60.0,"      Professional, scientific, and technical services",658065,0.05645322763038764,0.6669329993469482,False
